User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
19105462,male,27,186,93,25,114,40.9,183
11952276,male,22,191,88,21,103,40.4,112
16199741,female,24,168,65,30,107,40.5,183
16648756,male,31,191,90,25,106,40.9,156
15546667,female,37,167,67,26,108,40.7,166
19025496,female,47,169,70,13,96,40.1,68
12319802,male,35,180,79,28,105,40.9,170
16247292,female,64,183,79,17,99,40.3,98
18180739,female,43,169,72,5,79,39.5,17
13481966,male,29,190,84,21,102,40.4,114
13534048,female,28,164,66,3,87,38.9,12
14459835,female,78,164,66,27,111,40.8,201
11519985,male,66,181,90,20,101,40.6,144
18147883,male,21,160,68,6,90,39.4,17
10979395,male,61,191,96,26,107,41.2,207
17451888,female,40,173,68,11,93,40.1,53
11586146,female,27,167,60,28,101,40.9,156
11078868,female,35,159,59,6,82,39.2,22
13105022,female,36,175,66,9,87,39.5,37
19424189,male,29,166,68,21,96,40.6,88
15613656,male,50,182,88,22,107,40.5,160
13387768,male,20,174,74,18,95,40.3,67
18853314,female,35,170,69,14,97,40.3,72
13781321,male,38,192,89,3,78,38.9,7
18139772,male,25,194,89,2,84,38.1,5
19658957,male,30,182,81,12,91,39.6,45
17271188,female,43,159,58,16,90,40.1,75
11489098,female,26,152,52,19,98,40.4,102
18871900,male,27,187,92,13,92,40.0,52
10135700,female,65,157,54,23,97,40.4,136
17693079,female,35,178,72,14,93,40.2,66
13341326,female,74,161,62,24,107,40.7,168
18246392,male,68,190,99,19,98,40.4,133
18113654,female,29,162,64,6,90,39.3,26
10971872,female,46,181,75,11,88,39.7,47
17557307,female,25,183,77,7,100,39.3,36
18717968,female,32,152,53,28,100,40.9,158
16514897,male,38,175,77,15,103,40.4,88
19564378,male,76,180,88,18,104,40.5,145
11127230,male,26,184,89,9,89,39.6,31
17008515,male,33,180,82,3,83,39.0,8
12303277,male,50,176,82,5,86,39.2,20
10101706,female,70,189,86,28,101,40.6,167
15073838,male,27,174,82,11,90,39.6,38
18769310,male,40,176,77,6,92,39.2,26
14724770,female,24,167,66,12,89,40.0,50
13412636,male,69,172,77,20,101,40.8,141
17809213,male,45,179,78,10,90,39.8,43
17670151,male,33,199,104,8,82,39.6,24
18454162,male,21,185,84,3,85,38.6,7
12757736,male,28,163,66,17,91,40.2,57
10636862,male,54,181,80,21,100,40.5,131
17144204,male,53,171,77,8,94,39.5,42
13137424,female,32,172,63,14,91,40.3,64
15354721,male,47,202,106,3,84,38.7,12
16442004,female,27,167,63,15,104,40.2,88
11641241,female,59,151,52,25,104,40.8,164
10479179,female,29,154,55,5,85,38.8,20
13470118,male,21,177,79,24,103,40.9,122
19546482,male,34,187,91,12,94,39.9,55
17674314,male,23,188,91,1,88,37.6,3
16606738,female,76,155,63,13,94,39.9,73
14277710,male,44,184,86,25,114,40.8,200
13395771,male,62,184,83,22,103,40.5,157
17203920,male,39,189,89,22,101,40.3,129
19246536,female,21,162,60,16,96,40.0,79
16840126,male,22,177,77,7,87,39.3,19
13979196,male,37,185,90,11,80,40.0,29
19704567,female,59,142,45,14,99,40.3,86
17151681,female,31,162,59,14,101,40.0,79
13051032,male,62,198,105,28,110,40.6,243
12625317,male,25,183,82,7,88,39.1,22
17857766,male,54,186,84,28,110,40.9,219
10952894,male,27,178,80,15,96,40.2,65
11452958,male,32,177,79,23,101,40.8,122
17253699,male,41,194,96,22,105,40.6,148
12624781,male,21,184,85,6,82,39.3,12
10596134,female,42,153,58,3,78,38.6,10
16840355,female,45,174,71,28,110,40.7,188
15526792,male,42,206,104,29,113,40.8,236
13352002,female,41,164,64,4,93,38.8,20
14988285,male,51,200,96,25,114,40.9,214
12524166,male,39,168,70,22,100,40.7,117
13293471,male,37,190,89,2,84,37.8,6
17208373,male,42,196,98,26,102,40.9,165
16646567,male,35,181,82,23,105,40.5,141
14134038,female,26,158,55,19,98,40.1,101
17475382,female,42,148,48,15,94,40.5,79
19212490,male,26,198,102,14,93,40.3,60
18375933,male,77,182,88,20,100,40.6,150
16602077,female,46,169,68,20,111,40.6,137
12920849,male,61,160,66,18,107,40.3,132
11412464,male,30,175,80,11,96,39.7,49
17788845,male,30,176,78,8,87,39.6,25
12076343,male,52,177,77,23,99,40.4,136
19210072,male,79,176,83,3,83,38.7,15
11173286,male,20,194,88,6,93,39.1,22
19121845,male,22,189,85,5,83,38.8,11
12904216,male,43,195,95,8,83,39.3,28
12341136,female,53,164,65,13,98,40.3,73
17536268,male,64,180,87,1,78,37.7,4
19962435,female,69,163,62,19,94,40.3,105
11914481,male,73,163,67,26,110,41.0,218
19821245,female,30,163,56,8,83,39.4,30
12017034,male,54,170,76,6,80,39.3,19
16366307,male,34,195,92,10,91,39.9,42
13828791,female,24,173,70,2,79,38.2,6
16470437,male,50,182,88,29,111,40.5,229
18344247,male,79,167,75,8,89,39.6,45
12310238,male,45,189,91,5,96,39.1,27
12777154,female,23,168,62,25,105,40.5,148
10929478,female,44,174,72,19,102,40.3,111
13394441,male,71,146,56,29,106,40.7,216
10540926,male,31,189,94,16,90,40.4,63
14824148,female,40,158,60,17,95,40.1,88
13287939,female,36,162,62,27,110,40.4,180
17109502,male,59,178,82,18,99,40.6,115
18635252,male,49,187,88,23,94,41.0,121
18827332,female,44,186,81,22,101,40.8,123
15715378,female,63,171,73,8,88,40.2,37
11491910,female,63,177,78,3,73,38.6,9
15953413,female,69,149,55,15,95,40.2,86
12118799,female,21,159,50,11,86,40.1,44
19067668,female,60,189,83,3,86,38.3,13
17321957,male,38,182,81,19,99,40.1,101
18344237,male,20,180,87,7,82,39.6,14
14206458,male,70,177,80,25,105,40.7,194
19496662,female,26,154,54,24,102,40.6,138
17195081,male,21,183,83,28,105,40.8,153
14142930,male,62,193,100,8,90,39.4,44
17970027,female,27,163,65,12,84,39.9,44
17877474,male,30,184,78,17,92,40.2,65
18225492,male,49,195,106,24,111,40.5,197
14102269,male,22,179,83,4,90,38.8,13
12176085,male,41,183,85,28,106,40.9,186
10307545,female,39,174,69,23,93,41.1,111
11550336,female,52,181,76,6,85,39.2,25
17308074,female,31,153,52,6,91,39.2,28
17883897,male,53,178,88,12,97,40.0,71
11743870,male,33,181,82,13,100,40.1,69
16078484,female,37,161,62,27,110,40.4,180
17456863,male,32,182,86,29,110,40.8,198
13610975,male,20,188,88,11,101,40.1,54
18146242,male,70,194,94,5,91,38.6,30
13693592,male,62,182,84,4,83,38.9,17
12364237,male,21,178,81,27,116,40.9,191
13089237,female,36,143,47,2,84,37.6,8
17636680,female,48,177,75,10,101,39.9,57
16800471,male,62,197,99,6,92,38.9,35
10207164,male,69,180,86,28,112,40.9,249
19834547,male,24,194,93,9,92,39.4,35
13938842,male,21,169,67,13,91,40.1,39
17208089,female,20,158,55,20,105,40.5,119
18206334,female,24,163,60,8,91,39.7,36
12037592,female,61,163,61,19,96,40.6,107
14273676,male,20,167,70,18,91,40.7,55
14255616,male,46,194,91,14,91,40.0,66
18907221,male,23,186,82,11,92,39.9,39
10365426,female,23,172,65,26,108,40.6,161
19710013,male,47,210,110,12,88,40.1,57
14654679,male,56,176,83,29,110,40.6,229
16644888,male,31,190,96,25,99,40.9,133
16251651,female,59,164,61,22,106,40.7,147
15311791,female,38,171,65,2,82,37.8,7
15926310,female,33,177,74,30,107,41.2,184
10890600,female,60,161,59,7,82,39.5,29
17992573,male,26,170,75,27,102,41.0,137
12277432,female,26,170,67,19,97,40.6,96
15147321,male,74,181,79,26,98,40.8,179
16359242,female,29,173,71,17,89,40.4,71
13882622,male,25,200,103,24,103,40.8,139
18352324,male,37,175,77,20,86,40.5,65
19429571,male,41,176,81,13,93,40.3,60
13648998,female,23,159,55,3,84,38.4,11
17001911,female,36,164,57,2,79,37.9,7
16288900,female,21,171,65,2,88,38.3,8
15268614,female,41,153,60,7,85,39.3,29
12163888,male,33,196,92,15,98,40.0,78
13533405,female,27,153,53,25,108,40.6,160
12215329,female,75,161,63,25,105,40.5,170
13630461,female,74,176,83,30,111,40.8,215
11895218,female,48,168,63,1,79,37.9,4
19558663,male,53,175,75,7,95,39.9,37
12323981,male,21,197,103,14,99,40.0,70
10347816,female,47,164,68,10,90,39.8,46
19975231,female,41,155,55,17,92,40.5,84
15860816,male,48,176,79,28,105,41.0,187
12322121,male,22,182,84,13,92,40.1,47
12850770,male,29,184,82,5,86,39.1,15
13034851,male,25,204,103,10,93,40.0,43
10042815,female,28,155,55,11,84,39.9,42
14699989,male,61,183,85,15,101,40.0,103
11874293,male,48,199,110,6,81,39.4,22
18835015,male,29,179,77,16,106,40.3,94
16596165,male,36,193,97,15,104,40.6,95
14806334,male,73,190,95,10,97,39.4,70
18541486,female,27,162,56,24,104,40.4,143
16851786,male,21,188,89,21,102,40.4,108
11353054,female,50,172,72,30,102,41.0,178
14627225,male,45,177,81,18,85,40.7,64
13034954,female,74,189,83,29,103,41.3,183
19917614,male,40,186,91,22,105,40.9,144
13977982,male,56,182,88,22,100,40.6,143
11112013,male,25,171,74,27,104,40.7,144
10024532,male,34,171,68,14,87,40.5,43
14937861,female,66,164,58,24,107,40.5,166
11672075,female,30,168,63,11,98,40.0,58
14594944,male,33,185,81,8,77,39.1,14
12121222,male,24,179,83,22,105,40.4,124
18548442,male,53,174,82,29,112,40.9,233
17913781,male,65,184,90,19,102,40.4,138
18231632,female,38,168,66,22,97,40.6,116
12631109,male,77,203,102,15,94,40.1,104
14450172,male,61,184,83,12,86,39.9,54
16214244,male,20,183,85,13,89,40.3,40
13925458,female,39,170,75,26,106,40.7,159
11642523,female,25,163,64,12,96,39.5,59
17312164,male,78,193,96,15,83,40.5,78
17264601,female,75,159,57,6,86,39.6,29
10189848,male,20,179,77,23,97,40.6,94
16370653,male,43,191,96,21,115,40.4,175
16555628,female,42,167,62,11,77,39.7,36
10370270,female,32,171,70,23,104,40.7,134
13395695,female,21,174,63,1,84,38.0,4
16415077,male,50,184,94,11,85,40.0,45
15202341,male,26,201,94,3,79,38.0,6
16191860,female,63,168,67,2,86,37.8,9
13468639,male,24,176,80,9,91,40.1,31
11968768,female,24,160,60,17,104,40.2,99
19713477,female,64,147,51,22,108,40.4,156
10383301,male,26,171,71,16,90,40.6,51
10341295,male,35,181,82,11,85,39.8,34
16546834,male,20,192,91,12,97,40.1,53
17257633,female,43,171,69,12,89,39.8,53
13179343,male,30,180,80,5,89,39.4,17
12000110,male,20,172,76,19,106,40.3,103
15717919,male,64,191,94,15,99,40.4,103
14001036,female,48,180,71,14,91,40.2,66
13912212,male,31,193,97,9,94,39.7,41
18935847,male,35,196,95,11,93,39.4,51
11677405,male,28,211,116,19,105,40.2,124
13676384,male,68,161,64,12,93,39.9,66
17390021,male,26,187,91,7,92,39.5,27
18293094,female,42,165,63,8,94,39.5,40
16507731,female,49,156,56,29,115,40.9,218
11570934,female,44,172,75,12,93,40.0,58
15231534,female,45,157,60,22,106,40.9,141
10068443,female,43,166,62,8,86,39.4,34
16989528,male,25,196,92,3,83,38.5,8
16502345,female,29,161,62,8,94,39.4,39
13361468,male,20,171,69,12,100,40.1,52
16406005,male,66,181,86,18,100,40.4,125
13534343,female,26,167,63,18,105,40.6,107
16351781,female,36,168,69,26,104,41.1,154
11132132,female,24,162,59,27,109,41.0,173
11278266,male,49,185,90,29,92,40.8,145
12733084,male,32,189,88,4,75,38.8,6
10129534,male,23,177,85,22,113,40.7,150
10420609,male,25,197,99,12,92,39.8,49
17860727,female,29,166,61,29,99,40.9,156
11930519,female,41,172,67,1,77,38.5,3
15601721,female,25,163,61,2,75,38.2,5
12778129,female,38,156,56,20,94,40.8,101
11770071,female,63,165,64,13,90,39.9,65
10650349,female,36,181,76,6,83,38.8,22
12614762,male,35,185,92,8,92,39.5,35
12456242,female,37,161,62,23,102,40.7,134
19414695,female,73,158,60,17,97,40.3,101
10106805,female,22,159,58,9,87,39.4,36
19820790,female,40,174,74,17,102,40.1,97
18810052,female,46,168,62,18,95,40.5,94
18940241,male,71,186,87,7,82,39.6,31
13815980,female,67,146,53,13,90,40.3,68
12528072,female,31,158,53,10,91,40.0,47
14482866,female,73,146,50,30,110,40.8,225
18311900,female,43,163,66,12,95,39.9,62
13599605,female,72,177,75,15,89,40.0,73
17708162,female,20,170,69,6,87,39.2,23
16402633,female,21,164,62,22,98,40.6,113
11140711,female,26,170,73,10,85,39.9,37
15565644,female,28,163,66,15,94,40.1,71
13518030,female,63,156,56,11,90,39.9,56
11919872,male,29,177,81,1,78,37.7,2
15137899,male,78,186,95,15,90,40.2,93
11378800,female,62,165,69,18,97,40.7,102
16645876,female,67,170,66,26,108,40.8,181
15282370,male,20,173,71,13,99,40.1,55
18351725,female,71,174,74,4,86,39.0,18
16394909,male,45,186,95,7,84,39.6,26
15630018,male,38,201,109,23,108,41.2,168
12017075,female,30,170,67,14,94,40.2,67
15025927,male,25,179,77,29,114,41.1,200
15183743,female,31,175,73,10,87,39.3,40
14912520,male,33,207,110,29,107,40.9,201
12416003,female,64,161,62,15,102,40.5,95
19701489,male,23,187,87,16,92,40.4,59
17401412,male,28,184,79,1,86,37.6,3
12222423,female,34,167,68,30,105,40.7,180
11702556,female,24,164,61,16,81,40.0,54
11435096,male,29,188,91,10,89,39.9,36
19246830,female,41,150,51,22,95,40.2,117
13818946,male,21,186,89,22,101,40.4,110
16863945,female,50,172,69,10,96,39.9,53
12834092,male,52,185,79,26,106,41.0,183
18021141,female,34,160,62,4,87,38.6,17
11332044,female,56,171,70,2,79,38.1,7
13227061,male,55,194,102,10,88,40.0,50
18231765,male,32,179,77,10,85,40.2,29
12249923,male,26,191,93,13,89,40.3,46
18950208,female,49,173,70,3,80,38.2,11
13839510,female,63,169,66,19,103,40.5,120
13611737,male,57,184,82,12,100,39.9,77
12599049,female,54,178,71,9,88,40.0,41
16834060,male,36,202,105,26,103,40.7,166
15348271,female,24,150,53,4,87,38.8,16
15977562,male,64,204,105,19,105,40.5,152
10029283,female,49,164,59,27,104,40.8,170
16590680,male,27,171,77,2,77,38.0,3
12737617,male,71,189,97,9,86,39.9,48
14467823,male,29,182,84,19,101,40.4,100
13369513,female,78,178,75,24,96,41.1,138
11532742,male,61,184,91,26,105,40.7,197
17878081,male,76,176,84,25,99,40.9,181
15265823,female,29,171,68,15,101,40.3,82
13671173,male,46,195,97,21,107,40.3,153
15642160,female,45,161,61,10,93,40.0,50
10562379,male,29,188,86,4,85,39.1,12
11370687,female,71,177,75,14,93,40.2,74
12747570,female,77,162,66,12,92,40.2,65
17602676,female,74,162,69,8,97,39.7,47
11843441,female,52,151,54,5,88,38.9,24
11894947,female,28,174,68,3,83,38.7,11
15705621,female,55,167,65,25,105,40.5,161
14449007,male,21,173,76,5,86,39.2,12
13353578,male,23,190,91,6,84,39.6,15
17937508,female,22,172,65,25,109,40.6,157
12756695,male,21,181,83,21,102,40.3,105
17268858,male,79,179,91,27,107,40.4,236
17646217,male,59,193,91,2,80,38.3,7
19478348,male,45,197,104,16,101,40.1,104
18901027,female,33,157,49,4,80,38.7,14
11608476,female,24,155,55,26,114,40.5,181
11451390,male,37,187,85,26,103,40.5,156
15366901,male,26,178,74,7,79,39.5,11
18273899,male,49,201,101,16,95,40.1,91
13889235,male,37,185,87,11,96,39.5,55
10930839,male,50,197,101,16,99,40.3,102
16440078,female,53,156,57,16,94,40.1,85
18688645,male,45,177,79,24,104,40.5,153
14950375,female,44,166,57,22,106,40.6,142
16311491,female,38,168,68,19,98,40.7,101
11296355,female,31,151,52,23,104,40.5,140
16086752,male,66,173,74,16,96,40.3,97
12872686,female,38,164,61,14,89,39.9,63
14412517,female,26,166,60,28,107,41.1,174
18436494,male,45,197,96,29,106,40.8,205
16149003,male,32,188,86,24,101,40.7,131
15307579,male,27,172,75,2,86,38.2,5
11481094,male,51,180,87,14,107,40.0,102
10678968,male,35,175,77,12,90,40.1,45
17474639,male,54,197,99,18,112,40.6,152
14434937,female,21,155,55,29,112,40.9,195
11444600,female,33,158,58,12,95,40.3,61
18448080,female,30,162,58,19,100,40.5,105
18121357,male,38,185,88,23,108,40.3,158
17409064,female,63,169,68,3,87,38.5,14
15359537,male,28,193,93,17,94,40.4,74
13273272,male,30,185,87,4,83,38.9,11
10227445,female,55,170,69,14,104,40.3,88
16406883,male,25,185,90,15,96,40.5,67
19383663,male,22,191,93,2,89,38.4,7
17450456,male,39,189,90,27,101,40.8,159
17556420,female,31,157,61,26,115,40.7,185
19301268,female,73,176,70,18,97,40.2,105
12653148,female,20,157,57,18,103,40.2,103
12995157,male,40,182,86,7,93,39.3,32
13831255,male,49,190,97,4,88,39.1,18
10842365,male,22,176,72,26,104,41.0,133
12293751,male,46,194,101,2,80,38.0,7
18684812,female,31,167,65,19,99,40.3,102
19198864,female,29,144,49,22,98,40.3,120
13348932,male,24,190,93,30,100,40.9,152
10015652,male,34,156,65,16,96,40.1,70
11234937,male,22,176,78,11,91,39.7,36
10719858,male,66,198,96,22,108,40.6,184
19101102,male,73,180,88,8,75,39.3,28
15152704,female,29,164,61,6,92,39.0,28
19588554,female,69,144,47,19,96,40.5,113
12206930,female,58,174,72,18,107,40.5,119
12450308,female,35,159,63,19,92,40.4,90
14708248,male,37,184,84,28,110,40.9,196
18819373,male,63,186,87,18,92,40.1,101
11886358,female,36,166,71,15,99,40.4,81
13552226,male,32,176,75,27,95,40.3,117
17862213,male,40,190,97,7,83,39.5,24
18200416,female,70,164,67,5,81,39.1,21
10148373,female,46,169,70,18,94,40.3,90
18387980,female,20,167,57,4,80,38.9,13
16206632,male,44,189,88,4,85,39.0,15
10618260,male,31,176,72,4,86,39.1,11
17321856,male,25,196,99,9,97,39.3,43
13707141,male,32,186,91,10,93,39.7,44
16649627,male,73,198,101,18,97,40.7,129
12868310,female,26,167,65,16,89,40.4,67
18332289,male,46,189,88,7,87,39.2,28
18178136,male,47,191,98,29,116,40.8,252
19870290,male,22,184,88,24,104,40.2,131
16678183,female,24,169,68,22,105,40.5,128
15706933,female,36,159,59,2,76,37.6,6
15620975,female,53,150,51,9,97,39.6,52
18656729,female,20,177,72,7,87,39.3,27
15545168,male,32,186,89,9,93,39.8,39
16520398,male,42,186,89,10,92,39.9,47
18626097,male,59,188,98,13,96,40.4,81
13387639,female,38,161,53,2,79,38.4,7
19456977,male,49,170,73,11,86,40.1,41
18020852,female,40,174,68,5,87,38.9,21
18999803,female,24,170,65,28,106,40.9,168
11401262,male,25,189,85,17,95,40.4,71
13595470,male,49,184,88,14,85,40.2,55
12378807,female,69,168,66,25,111,40.6,183
18096646,female,21,156,55,19,108,40.5,119
14244991,male,28,161,66,13,83,39.8,28
16652577,male,29,175,76,22,109,40.4,139
10539965,male,23,186,88,4,84,38.7,10
19222133,female,36,170,64,9,84,39.6,35
10899952,female,45,167,63,6,84,39.5,24
11897307,female,42,165,64,20,94,40.6,101
12615722,female,21,160,62,25,105,40.2,147
11541562,male,27,200,104,22,97,40.2,110
19811961,female,32,169,62,4,75,39.2,11
10387414,female,60,159,58,22,107,40.5,150
15344392,female,67,169,71,24,107,40.6,163
17046329,male,25,181,81,23,101,40.8,115
12911778,female,33,164,61,20,105,40.6,122
15697690,female,28,165,65,23,105,40.5,137
18130629,male,71,190,99,8,82,39.5,38
16306198,male,61,194,91,26,102,41.3,185
11090635,male,28,187,82,16,98,40.2,76
17893740,male,27,188,93,20,98,40.9,98
15863427,male,24,187,85,9,75,39.9,10
17818142,female,65,160,58,14,97,40.2,82
17294108,female,76,172,68,12,96,40.2,70
19329212,female,63,157,57,28,103,40.8,181
18229937,female,49,170,67,21,93,40.9,105
15788347,female,24,176,68,28,108,40.4,172
18603430,male,24,207,104,12,86,39.9,38
12390325,female,29,169,63,13,91,40.0,58
14129972,male,66,164,71,20,100,40.6,133
10206919,female,26,164,61,12,88,40.2,50
16330427,female,31,170,68,19,105,40.6,113
17034126,female,30,154,52,22,97,40.7,117
12449540,male,66,176,82,27,110,40.8,226
13538142,male,20,178,76,11,97,39.7,45
19870385,female,50,144,45,18,98,40.3,106
14969226,female,26,152,51,6,93,39.3,29
14384309,female,74,163,62,23,102,40.8,149
12677790,female,23,161,60,18,97,40.6,91
19673423,female,38,158,58,23,94,40.3,116
18007956,male,67,191,102,21,103,40.5,164
15924231,female,20,152,56,12,96,39.9,60
16046426,male,34,189,94,23,99,40.7,125
17588263,male,27,192,93,27,112,40.5,190
15968077,female,33,161,60,8,95,39.5,40
14312894,female,40,176,72,4,84,38.6,15
16207363,male,38,168,72,5,82,39.1,13
19902630,male,37,187,91,27,110,40.6,194
16685853,female,21,156,54,26,93,40.9,122
15560360,male,35,183,86,17,95,40.3,80
15139228,male,65,186,86,21,110,40.6,177
11243439,male,54,188,87,2,80,38.1,7
18307612,male,38,187,93,7,84,39.5,23
13304710,female,32,148,53,24,103,40.9,143
15842726,male,58,193,96,23,108,40.5,184
19429108,male,60,183,87,17,97,40.6,106
12253064,male,77,207,105,13,101,39.9,105
14121716,female,57,163,64,5,84,38.9,21
16275697,male,47,204,98,18,96,40.6,102
13254139,female,27,148,50,24,96,40.7,124
19844786,female,26,160,56,18,104,40.0,107
14341523,male,21,178,81,17,97,40.1,72
19134452,female,24,157,58,30,100,40.9,163
15193837,male,60,193,96,11,90,39.3,59
13107195,male,26,191,88,3,79,38.5,6
16073679,male,44,179,82,6,87,39.3,23
17135515,female,26,172,68,7,82,38.9,24
16995848,female,36,170,69,8,88,39.6,34
18206714,female,53,151,60,20,96,40.5,110
18435092,male,27,185,80,1,80,37.9,2
18594088,male,20,184,84,1,76,37.8,1
13677567,male,31,198,102,30,107,40.8,200
16474431,male,23,186,86,24,97,41.0,106
19936171,male,65,193,99,4,78,39.1,15
17551112,male,41,192,99,22,98,40.5,126
11254410,female,51,166,61,16,99,40.4,92
19373928,female,44,166,65,6,83,39.2,23
13153010,female,68,174,74,22,109,40.9,153
15556300,female,46,171,60,14,93,40.2,71
17118838,male,39,182,91,23,108,40.7,160
17554867,male,55,205,114,26,112,40.4,230
17924677,male,26,189,87,26,104,40.7,147
18181583,female,29,141,48,13,82,39.7,49
10149996,female,51,166,70,22,92,40.9,108
15807104,male,22,162,64,28,111,40.5,168
15262651,male,21,188,80,14,103,40.1,71
14710809,female,35,161,61,9,89,39.6,40
15989659,female,71,166,66,29,108,40.9,204
12367125,male,67,192,92,24,108,40.7,200
14435677,female,23,177,78,20,96,40.5,94
18300893,male,60,191,101,3,82,38.3,13
15683030,female,30,141,45,14,95,40.4,73
12607296,male,61,184,86,22,101,40.8,151
19477552,male,46,186,88,4,81,39.0,13
11262140,female,56,171,69,25,107,40.7,165
15342148,female,25,163,57,9,84,40.0,34
18972625,female,40,165,61,1,86,38.0,4
19278649,male,21,193,88,15,90,40.4,50
17553234,male,28,187,85,25,100,40.7,127
19741855,male,47,170,76,17,101,40.2,101
17086961,female,40,151,56,10,81,39.5,37
11102159,male,77,182,91,27,107,40.8,233
18695270,male,40,191,88,18,101,40.3,106
13276331,male,45,190,94,10,84,39.7,37
12135010,female,77,166,65,20,105,40.3,136
13567414,male,68,201,105,19,100,40.3,142
16465615,female,33,175,75,1,85,38.0,4
14937366,male,32,179,81,26,110,41.0,174
11085705,male,45,178,76,19,96,40.1,97
14192326,male,20,192,89,10,89,39.6,31
16673395,male,35,170,73,2,90,38.1,7
17238907,male,40,202,103,10,94,40.2,52
16085425,male,20,163,69,2,78,38.3,2
11863051,male,72,192,102,12,98,40.0,87
16425173,female,20,171,66,25,104,40.4,142
17282579,female,54,174,68,9,95,39.4,48
18777622,female,29,156,51,12,95,39.6,61
11353969,female,59,153,56,23,105,40.6,152
19162509,female,78,156,60,18,96,40.7,107
15264601,female,39,167,67,15,93,40.4,73
16408325,male,30,177,77,19,100,40.9,95
14238080,male,63,188,94,19,91,40.3,107
14383101,female,55,161,61,23,110,40.7,161
11695562,female,29,165,65,11,77,40.0,33
16729866,male,28,181,82,16,103,40.3,88
11597821,male,72,182,87,24,105,40.7,192
16047940,female,56,146,49,6,91,39.4,31
10414602,male,44,175,80,28,102,40.8,170
19722282,female,54,164,61,17,96,40.4,94
11443833,male,35,191,90,24,108,40.3,162
17779772,female,48,160,62,29,110,40.6,199
15322937,female,27,182,82,19,100,40.3,98
15027985,male,24,179,79,4,76,38.8,5
18640510,male,46,170,72,16,94,40.1,76
18035957,female,30,166,61,3,82,39.1,11
18327848,female,29,154,55,26,102,40.9,150
10411621,male,73,176,81,22,102,40.8,165
16407758,female,43,178,78,16,96,40.3,81
10867111,female,43,183,85,10,94,39.8,48
16959568,female,40,160,56,15,96,39.7,80
19544041,male,45,192,90,16,102,40.3,101
12373597,male,43,189,89,15,94,40.4,75
14748337,female,37,180,73,24,98,40.6,126
10014515,female,38,164,64,8,90,39.8,36
11755851,female,45,149,50,17,102,40.4,104
16772677,female,52,178,73,20,103,40.3,121
16231616,male,64,195,101,30,109,41.0,256
18427366,male,25,189,97,27,103,40.7,153
12670128,female,69,156,58,19,102,40.5,123
16164002,female,28,170,70,11,86,40.1,42
17208086,female,41,159,60,13,95,40.1,67
13457325,female,40,181,79,20,97,40.5,102
16801836,male,29,175,73,27,98,40.9,124
15814407,male,54,195,100,25,106,40.7,189
16508917,female,42,157,55,27,113,40.9,194
12994105,male,33,185,83,23,98,40.8,115
19714848,female,33,166,61,29,107,40.5,183
14532532,male,21,185,81,25,112,40.7,162
16933675,female,48,150,53,17,93,40.4,88
17741084,male,49,186,85,17,94,40.5,88
10785168,male,22,170,68,21,103,40.4,103
10631102,male,36,168,77,14,104,40.2,83
17306405,male,26,175,79,20,103,40.4,106
11864100,female,35,169,69,21,99,40.5,113
12418198,male,44,181,79,17,94,40.3,82
11785279,female,21,153,50,2,82,38.3,7
15418318,male,36,193,92,19,92,40.5,84
11380674,female,65,176,72,21,104,40.4,134
13602633,male,59,183,88,22,101,40.8,150
14117026,female,31,168,64,20,100,40.1,110
12537656,male,48,190,90,1,80,38.0,3
15537652,female,67,154,57,20,96,40.6,116
17752300,female,58,165,62,16,100,40.3,96
14335458,female,20,158,60,17,91,40.2,74
12051718,male,38,188,89,1,77,37.7,2
13327895,male,43,178,77,27,107,40.9,181
17801835,female,21,176,68,21,105,39.9,121
15537199,male,33,188,88,6,86,39.3,20
19814771,female,75,177,73,9,85,39.8,41
15511322,female,75,167,70,6,84,39.4,27
13282062,female,51,162,59,11,89,40.0,52
14854168,female,39,177,74,6,78,39.1,19
18154097,female,64,143,49,20,99,40.5,123
14701127,female,34,159,57,28,117,40.9,209
13096111,male,30,178,86,22,101,40.8,118
12215052,female,22,164,58,27,107,40.8,166
19670291,female,69,174,69,2,80,38.1,8
12059394,female,28,166,64,18,100,40.5,98
17951993,male,42,182,85,22,94,40.7,107
18842185,male,56,169,75,21,95,40.6,115
18852801,female,28,154,58,30,113,40.6,207
10131251,female,51,163,59,24,107,40.4,160
19701731,male,64,171,77,6,80,39.3,22
15868018,male,35,190,87,14,91,39.9,58
18823911,female,70,160,66,23,105,40.4,154
11093389,female,37,180,76,19,86,40.5,75
15848505,male,25,190,91,29,112,40.8,200
15839189,male,65,166,71,7,89,39.6,34
15267778,male,55,191,95,19,99,40.6,123
16943527,female,58,147,49,27,106,40.8,184
19390690,male,34,200,98,13,89,40.1,52
19573156,female,48,165,59,19,104,40.7,119
13514966,female,20,143,47,3,79,38.4,10
15400420,female,26,163,61,11,85,39.9,42
18154398,male,28,181,81,30,108,41.1,186
18479564,male,47,178,82,26,104,41.2,170
18802349,female,25,150,51,26,104,40.7,156
18785051,male,57,189,89,13,95,40.1,76
17385337,male,42,177,81,8,85,39.6,27
11948938,female,30,166,66,16,87,40.2,65
18694120,male,67,189,94,23,100,40.8,165
18130812,male,63,184,86,6,86,39.1,28
16950241,male,52,196,102,5,83,38.8,20
13210223,male,20,186,82,14,89,40.5,42
14439797,female,29,182,76,5,86,39.1,19
